respondent_id,xyz_vaccine,seasonal_vaccine
26851,0.03535633316086926,0.0551884264959152
26852,0.042896292991817,0.14267540541691526
26853,0.4596276786397222,0.4626590061810737
26854,0.01912176283070041,0.08378419021198974
26855,0.6219300008193902,0.8829099144791028
26856,0.10877575471765923,0.03541412788572978
26857,0.3968088131754581,0.19713373340669282
26858,0.11992861124398423,0.5722222100824108
26859,0.0948171914360039,0.15463813185525363
26860,0.13301452965365268,0.09750558011439418
26861,0.06336238350916809,0.09299376039507795
26862,0.10708675122355592,0.3006382987474
26863,0.2467645579420707,0.4398909782590635
26864,0.4981717955285867,0.4426356814891878
26865,0.015150591308267753,0.03712715835717957
26866,0.3006212438222286,0.728637308122161
26867,0.11062210172460482,0.17377974812793323
26868,0.7559555311288749,0.9164141408288986
26869,0.12409321662308485,0.4431409538837432
26870,0.5929581229077245,0.8166318484495455
26871,0.0577418624906889,0.042980841675450264
26872,0.0654802099225755,0.30923469274503795
26873,0.16830842021140321,0.8827454048380359
26874,0.060383798549132284,0.11176338850947809
26875,0.6314463714331288,0.9369014682114452
26876,0.05262495400999071,0.04021258979018627
26877,0.06760515497023328,0.13660566689228004
26878,0.19055696524260793,0.29572533543926444
26879,0.014824510564924159,0.0302284615504966
26880,0.04960680006261038,0.09418921584693733
26881,0.03560897263657152,0.12210604972856191
26882,0.05426400176491525,0.14204838353921873
26883,0.07811206676731827,0.329520390406988
26884,0.05957609292579991,0.2046388857354794
26885,0.20944568957659418,0.8445815601204247
26886,0.08707420657894151,0.7248870076107531
26887,0.6475294428081253,0.8809134466685409
26888,0.9067805917916666,0.9521439296909456
26889,0.047418018480732384,0.10988725239418497
26890,0.1472476260237776,0.5142407986867993
26891,0.3413203841577406,0.5050578070121085
26892,0.15007849389887606,0.8004795227311141
26893,0.06431362657043306,0.20359727616793336
26894,0.14280578543782352,0.3029488946837404
26895,0.08389003350113812,0.8334070474090265
26896,0.05683794987982558,0.10068131459620965
26897,0.052653190110645995,0.3797777523469786
26898,0.2165110282988737,0.5871186423461688
26899,0.06909148654982553,0.08396618371776444
26900,0.11978502175959686,0.33705527797624774
26901,0.010696710676523658,0.33285598443656755
26902,0.17951128489338475,0.9353753436230092
26903,0.19065816597745305,0.05250704397256249
26904,0.05710707242562358,0.3682871621337556
26905,0.306017478875356,0.7626081638157348
26906,0.07861933123586948,0.3218788371548881
26907,0.014071098014926857,0.6093408649666744
26908,0.12099632935316001,0.7102118579303088
26909,0.07277506128997119,0.28613991508563985
26910,0.09009731939639973,0.22395211269096382
26911,0.07627120762934732,0.14432537567146458
26912,0.4719365684329936,0.9468720343152116
26913,0.805615971376557,0.8770163326181762
26914,0.08451279009714276,0.17874422661693035
26915,0.1666693549944031,0.760747801618673
26916,0.0723759274220029,0.29219869496837325
26917,0.004993912268135782,0.014890486480627385
26918,0.6775843239728937,0.9091650124975471
26919,0.3003854651027927,0.6517599705917458
26920,0.04132720005171303,0.15550999775114557
26921,0.14479137167540837,0.8686261278280564
26922,0.05268136096828329,0.7381061963945931
26923,0.07810007758068288,0.5109690529439437
26924,0.6614765930803199,0.8706968670818126
26925,0.12149753730942937,0.5650244009142322
26926,0.6038081654894594,0.43482662487672274
26927,0.268492209995712,0.6316298384333412
26928,0.052468592523837565,0.4873663029585259
26929,0.07804561956803578,0.13893570383171253
26930,0.7336692496923162,0.897208785476241
26931,0.10908666099999284,0.4196564471295784
26932,0.05570603833052655,0.8467363314696549
26933,0.08180094466342218,0.7651452161856724
26934,0.44951816519054866,0.7159706934429646
26935,0.1416253228364406,0.5222429209209795
26936,0.5252050228227727,0.2185568082311435
26937,0.24397675308517966,0.6661297478219156
26938,0.07770035048314136,0.049258531704060964
26939,0.024288594222777984,0.02919270350177448
26940,0.08391370146594045,0.11836769322049531
26941,0.049727651185167504,0.37764011874097986
26942,0.5359962867237436,0.8123519225694181
26943,0.1437797572025582,0.6891045559010495
26944,0.09916198057589054,0.2324117316113065
26945,0.12195379617270655,0.5331379220738905
26946,0.12651314809549755,0.741847126801164
26947,0.15778034401575122,0.5002886004350322
26948,0.018811736381173515,0.06926881390518105
26949,0.016074905017138926,0.029166142667243485
26950,0.03452964654908876,0.4264338120690256
26951,0.08987796718448855,0.3461073300214501
26952,0.8365131258276848,0.9433585987809602
26953,0.7373290935318594,0.9687732026475516
26954,0.058788212994040245,0.16515999575623863
26955,0.16559687819189933,0.6284273581909076
26956,0.13276828697245,0.32139164147403665
26957,0.03241529050714175,0.887269291855305
26958,0.2776262382332531,0.7255606839547118
26959,0.03239440649538952,0.1610776424612812
26960,0.04116687360297963,0.049245069287687064
26961,0.17626345327820722,0.4994024596575434
26962,0.16592374983387628,0.9048330723122135
26963,0.1539403484178278,0.31050015469492165
26964,0.09461380036155563,0.1560162398479371
26965,0.8243017680126205,0.9589894252721609
26966,0.012159282792848121,0.021089252917679505
26967,0.1605713393484846,0.4317912051387048
26968,0.04059433694297312,0.7603422710862761
26969,0.03338091348792291,0.17969619624103642
26970,0.680481655682016,0.42961920267525183
26971,0.08112580116178328,0.306316218625369
26972,0.007169852861371253,0.021076785423216154
26973,0.04937803859753804,0.09915014770308123
26974,0.10391554381525557,0.36718748611962865
26975,0.07024367137176403,0.6054808315053022
26976,0.8303869772738045,0.4953292746143938
26977,0.056417998794642994,0.2756153652499626
26978,0.027311029502871998,0.7666247494608631
26979,0.38099738872237704,0.7006968689127719
26980,0.04558148667516519,0.09173814324090836
26981,0.06400070213676223,0.28669178978352794
26982,0.6239942770725866,0.8741622895973277
26983,0.12979592178196764,0.4974318115739328
26984,0.08458363351563637,0.13622752249668948
26985,0.021261361062262868,0.07824116871814593
26986,0.18434415645714514,0.604999777006742
26987,0.06881956116549652,0.16793687671475208
26988,0.03151064018883412,0.14386326483786352
26989,0.22890240282678398,0.798812472198074
26990,0.015058668433368325,0.07184672846685385
26991,0.3586816817786639,0.5229948944716059
26992,0.29729059307016603,0.5266056561594977
26993,0.15898136593033443,0.8035031349323728
26994,0.15657876080649957,0.36279697673597505
26995,0.14042590482845124,0.4583154541473975
26996,0.31874386180657266,0.3937917098396345
26997,0.019776274772600425,0.07692824999692587
26998,0.038142649195640296,0.050626580519563306
26999,0.3893099759776131,0.44330677857919176
27000,0.14567500748320855,0.3375272088687159
27001,0.043773264029816725,0.7799001211568773
27002,0.011971255877665113,0.28579961102325546
27003,0.028142761593844535,0.06655325850352711
27004,0.12289765000644447,0.2757360517217505
27005,0.36787009694305417,0.7206594852479115
27006,0.799456651237272,0.9114213022818878
27007,0.06905834779402098,0.18031333970539648
27008,0.04853766266218729,0.046198900569408646
27009,0.08221406802341379,0.2748485981994725
27010,0.09866831538165713,0.19860382837360255
27011,0.13316690859273805,0.20559532645758377
27012,0.38906220724994994,0.6491268448358538
27013,0.10998750506010105,0.3627156287215067
27014,0.036465495107776774,0.33913500959206455
27015,0.07859757511812929,0.19020865787730026
27016,0.11326137357942807,0.2616741033331427
27017,0.4348140089263781,0.7810826724794893
27018,0.10435957348786148,0.25875443493009176
27019,0.8560110195168329,0.9650072259024037
27020,0.19357653248243833,0.2198598829509902
27021,0.1424868490067049,0.5194262581397636
27022,0.1739093223701137,0.2929155978432451
27023,0.14979309775343425,0.1343890955583275
27024,0.10329087481267674,0.37407074251041494
27025,0.04495842649192853,0.02271105512933637
27026,0.11637440386451799,0.49105516635434243
27027,0.08462333451724573,0.6976465997981371
27028,0.3207312435369388,0.8331913816223477
27029,0.06836692194480604,0.27705576614902094
27030,0.1345092150803488,0.2208509571097375
27031,0.15361920421201986,0.8259817978912917
27032,0.24102787465771738,0.5236231045490064
27033,0.278764132418102,0.6907111871595288
27034,0.009485801675869024,0.587387261342653
27035,0.13075045089406753,0.30651803670545763
27036,0.2107342646824793,0.6594016502557178
27037,0.6393959922823684,0.7873521455792293
27038,0.056650356285443744,0.03741359009517296
27039,0.7087498476732668,0.8929016055275247
27040,0.16968565957460097,0.1217805276633369
27041,0.12253176759866445,0.5255857464965726
27042,0.09350596302260891,0.7187502433405283
27043,0.4717324417406523,0.8265816003059019
27044,0.008585191508827432,0.021882774836904557
27045,0.1539234692849552,0.6339976449067497
27046,0.06390970246073317,0.1421429731867822
27047,0.5772493447717656,0.4126681574918985
27048,0.2169652406405209,0.39284124428595363
27049,0.31291500803629374,0.9103639762041262
27050,0.04964536215887241,0.542927983507454
27051,0.16267608320456098,0.3522191955475601
27052,0.11277419145878566,0.35103951825682755
27053,0.8888504926056483,0.9618610072999136
27054,0.03716157993609579,0.07136365615502124
27055,0.10205916550785511,0.8780693896227764
27056,0.018786769818274148,0.04532409695577343
27057,0.030657670263958606,0.04731039500665604
27058,0.8398298114868061,0.9490920155232123
27059,0.07960695928958778,0.31337153612827817
27060,0.027674971427969392,0.365640272636136
27061,0.09354731129410283,0.529044800673679
27062,0.060522241347362185,0.4454515495236262
27063,0.08216665937267499,0.6557323083475991
27064,0.19016200345773832,0.5873947468401598
27065,0.057553328411182776,0.27701050494615986
27066,0.04806938051150492,0.5914701962889215
27067,0.34694612242277384,0.6500783757110693
27068,0.8827867071420247,0.9415139261598012
27069,0.5742844123585574,0.9383193395126739
27070,0.049111019457126766,0.0702466481534444
27071,0.04721427224435458,0.07421335417919436
27072,0.09688451218216668,0.6805399514182293
27073,0.025927265057951277,0.8152267029990147
27074,0.04485114519738974,0.31201556738522523
27075,0.7585566782865486,0.8798827796039755
27076,0.5641020087868983,0.7546859441769891
27077,0.04992530737707749,0.10694639728832372
27078,0.27999606488960316,0.8585782086931609
27079,0.3063767403849574,0.9279688545243407
27080,0.08658395418134843,0.29815405619386987
27081,0.019882982101676227,0.7438863963258326
27082,0.23906258643986453,0.4581042318183787
27083,0.05955623602916217,0.2144067907896372
27084,0.8275669710421902,0.615926569692313
27085,0.03961953015939476,0.016634615164047743
27086,0.06814452829850666,0.08319313437705637
27087,0.20036453939307863,0.33865093485798586
27088,0.19875291177831292,0.7739065407336483
27089,0.19635750862701803,0.2617429124905954
27090,0.23273089539348016,0.5088295005846957
27091,0.5341944449929652,0.09971664099932682
27092,0.08515215544523219,0.2841698212238969
27093,0.15893085503062063,0.25817295847153915
27094,0.006142407753320721,0.021916916290044886
27095,0.05648469514226387,0.4344789630916589
27096,0.01926746422889874,0.20269929071210574
27097,0.5964727676176629,0.7315677349768303
27098,0.6289255796943284,0.8904267959852122
27099,0.19338115135455103,0.57724113782544
27100,0.058493592877010225,0.736991599845608
27101,0.0853818501132946,0.5922117969069998
27102,0.08085691417063239,0.8431543423208273
27103,0.01760532336081459,0.05859314855488575
27104,0.27487400353964986,0.5355786536247924
27105,0.03905562877643611,0.3396950802432883
27106,0.5654986841735004,0.8500408993142068
27107,0.42853226464662014,0.7262434541910894
27108,0.07553679951239659,0.28505638406411854
27109,0.0717524319256726,0.2640529866128499
27110,0.10349917956482302,0.42339281090713177
27111,0.05042776565836788,0.3374831890998142
27112,0.2733588371816472,0.6140453257229868
27113,0.09626945588932453,0.318831469990986
27114,0.07809040994199741,0.18687823527415848
27115,0.6431386981487723,0.890100474675359
27116,0.1578399218214712,0.9006623570951068
27117,0.07489492618515264,0.13041384906942452
27118,0.12479113857483638,0.470681128787308
27119,0.05685756358179035,0.3490082360326747
27120,0.37480209145567683,0.9809030117664277
27121,0.016123675035621537,0.7220753721938813
27122,0.061618125309203346,0.2697560442117537
27123,0.054378659579575626,0.09265463390977623
27124,0.04418236993137502,0.07926722940541678
27125,0.02656115479518891,0.04357130846591106
27126,0.3625580522024483,0.07547498527056731
27127,0.07556064352151583,0.09503049000568882
27128,0.16942702774712665,0.5577287426740186
27129,0.48631089442667436,0.6359128713677269
27130,0.12537894900441937,0.2729492023856109
27131,0.05183179985466986,0.06818002682939339
27132,0.5361992098352514,0.9112422397156938
27133,0.12661375913982512,0.5976961617978283
27134,0.6187766660670226,0.8849627274359853
27135,0.21288195951536165,0.5858237051861435
27136,0.08325311810589751,0.4576962388869044
27137,0.0819441240440789,0.28030088668692393
27138,0.17234324285394115,0.6077018762458123
27139,0.14288549246265975,0.12416775562623465
27140,0.9109912490742155,0.9504225207832406
27141,0.5556075631361224,0.8244073725639559
27142,0.07167001726202171,0.32301541757341684
27143,0.23502804272467998,0.4717659818214699
27144,0.045004802640914006,0.03622572469559901
27145,0.5412954717088209,0.7154585892704557
27146,0.05034233104759802,0.9085065849610102
27147,0.0692426209231403,0.2957187759415151
27148,0.17687829716511888,0.1579498610965694
27149,0.31732032803977156,0.19081356313845535
27150,0.6738373674184784,0.9773528755201023
27151,0.13004117823883865,0.7003011826500604
27152,0.03581567115396325,0.30951428893977956
27153,0.23664061811548237,0.7491101672668852
27154,0.7632457146318707,0.9151526786909839
27155,0.15684124233793442,0.5997972339668631
27156,0.016901370922614584,0.30286317001784097
27157,0.014533802666076892,0.5049338290961422
27158,0.07683306175629404,0.3786267679780327
27159,0.05423804691177599,0.20463912650645238
27160,0.18826953319721842,0.22375352744367175
27161,0.20850590508784703,0.46767502044084197
27162,0.20023476695338047,0.9452146159501918
27163,0.5751008811778486,0.3921618008639672
27164,0.2532585743496252,0.12009065610117653
27165,0.39548377744263197,0.5375558880029838
27166,0.048735281857305336,0.1063509108537343
27167,0.12899072649064736,0.5101413319472454
27168,0.1339915874778442,0.7237371917950058
27169,0.40007050753186657,0.6851518642384298
27170,0.3540023461902356,0.8410595368300767
27171,0.048468529275003815,0.29618759553130286
27172,0.05119283735658403,0.8457366238135439
27173,0.2526829022976808,0.5925473309213719
27174,0.044496305374753825,0.11362133269852685
27175,0.06367570498859028,0.17598603477735383
27176,0.5284897342950454,0.9337995024288274
27177,0.8054778912315914,0.9528861493112233
27178,0.13363364658716542,0.39316561828378394
27179,0.07256187388485551,0.1988590125664684
27180,0.2914299972486519,0.33878077996079575
27181,0.0291477758256295,0.7719638518974448
27182,0.7173354207719426,0.934942017835013
27183,0.040841495811871534,0.5114016001719037
27184,0.04045953491818488,0.443488698701471
27185,0.5013980749780997,0.776832607034328
27186,0.1427865093729057,0.6258940414168311
27187,0.08894514124521749,0.12226639179159002
27188,0.05583005268072645,0.41256156156224966
27189,0.08382643579353864,0.5165994979181655
27190,0.398780565017855,0.7786719064090615
27191,0.1865282961539008,0.9653673748656569
27192,0.5529983744739698,0.821960782473321
27193,0.017700211280022332,0.12942186248119836
27194,0.14517876795172774,0.4754809652133151
27195,0.0403643221877034,0.12118821166825804
27196,0.26053885981646097,0.2784515919317341
27197,0.06485260853608925,0.6846045693669
27198,0.9368692256184726,0.9903268948465939
27199,0.033998486889347874,0.10882097800922634
27200,0.25994991749603813,0.6847986123797859
27201,0.7170267775647681,0.9257963515984143
27202,0.08514462097919205,0.047313525901503395
27203,0.07192480653889989,0.1683459124471555
27204,0.03937554191886751,0.11822830319807888
27205,0.09729527043369009,0.2875327788468697
27206,0.13590683490960404,0.21341919656694094
27207,0.07751032665527885,0.15894386707130587
27208,0.8219254035694445,0.7214289398742376
27209,0.11556794118932863,0.21445671014869055
27210,0.31633643419468077,0.4050818597816578
27211,0.12915743416216913,0.2855083847509658
27212,0.5540028455286725,0.9302913421309417
27213,0.4269756686204536,0.47613671625545634
27214,0.024954110596336846,0.0766192759118295
27215,0.1496064849369791,0.7826222235673744
27216,0.12473062368615254,0.9147213840791352
27217,0.07111396792807019,0.09358927292762038
27218,0.6811959429727561,0.9476238854096625
27219,0.38575885587162473,0.5853692757200704
27220,0.16027381126604773,0.4351415006029156
27221,0.17600544881829455,0.5726522293937486
27222,0.18127250463173777,0.5039176107406963
27223,0.06818513081766511,0.6855463085035042
27224,0.2541948864850294,0.7636585407764495
27225,0.1593436873079363,0.22213038078104258
27226,0.02089870511263065,0.21546743738177235
27227,0.14767130087589792,0.3712608793566882
27228,0.42890648630559064,0.8437932880674405
27229,0.7101028466221894,0.9164071460626624
27230,0.18822445077708813,0.9711826419363946
27231,0.4767813191349479,0.8918926134771292
27232,0.11296235433651855,0.5613973871149248
27233,0.36023103309625354,0.16835636681968388
27234,0.04776649058577282,0.01974295755753853
27235,0.8507702995103846,0.9497435063591424
27236,0.12625564060373543,0.936429085457461
27237,0.27029183570954424,0.4536792987215258
27238,0.24146314515294884,0.643140956073723
27239,0.5465544998040057,0.17594684360804447
27240,0.08647540721668277,0.445064199683959
27241,0.0874492673015697,0.2467984684383916
27242,0.11722892981325332,0.4996731726639996
27243,0.05169954031617999,0.09369574771874213
27244,0.04528769938405933,0.10944421076908421
27245,0.11252675358452084,0.4553233516745936
27246,0.8208111082592184,0.9646724077467342
27247,0.1848894706498406,0.9352549863350299
27248,0.1608145789815704,0.728206756551353
27249,0.09304333110076789,0.5308732262974677
27250,0.10664158850459887,0.3014577252204451
27251,0.09883348418190648,0.3109897973042471
27252,0.3602544016922412,0.6322542414134324
27253,0.08477514216127637,0.911188615986089
27254,0.8904669556450916,0.9690528512922306
27255,0.13185593745295435,0.2758320543394116
27256,0.6136171949824232,0.9688348699285159
27257,0.3675361176833498,0.5712884615345781
27258,0.5026090348494856,0.7843079239867168
27259,0.6110867899205447,0.9068271966332382
27260,0.19514706449814423,0.5494869423041012
27261,0.10905607066104317,0.6139529877409834
27262,0.25164866110463135,0.6186812580655059
27263,0.07742291859728365,0.08418657939917532
27264,0.06813411109583854,0.11450942937006577
27265,0.055212740557037086,0.2284404697504951
27266,0.1536866410575165,0.2832456357907359
27267,0.22437713964489014,0.8506085468368931
27268,0.014062878977048169,0.13451936854151
27269,0.7631424031531246,0.4716002846187167
27270,0.0388400472831685,0.0890633724287586
27271,0.047035399727644076,0.36007533770422967
27272,0.015486841826037531,0.3621757489455105
27273,0.0627929407913921,0.16290768666691802
27274,0.12831588364077331,0.48826887094092813
27275,0.19167355111009093,0.37358853991128477
27276,0.012361946525346059,0.1265806149513232
27277,0.050302002718692354,0.8160989776301233
27278,0.16465954397254806,0.41696567161167364
27279,0.09565829514337276,0.29925312985273844
27280,0.2701715859168672,0.42169230683780146
27281,0.06282566960171364,0.29293892655255765
27282,0.07010835620192576,0.8491787231797187
27283,0.008985662028731047,0.04765193112202693
27284,0.2074198450114712,0.26457747609121834
27285,0.11158975829233743,0.3786772356439743
27286,0.06312542666397641,0.19623748550283002
27287,0.1674604085839732,0.4829199717036836
27288,0.5475760981971488,0.820749826375141
27289,0.2839334367325665,0.4078816317926227
27290,0.01542136402466815,0.054205190181589195
27291,0.7100256864581511,0.8505241968605197
27292,0.04737627392123396,0.6569527529412079
27293,0.11129257969526966,0.9589572648558966
27294,0.016631975920251618,0.042076599670372625
27295,0.29285663923927546,0.8787927049585678
27296,0.06456664395924756,0.7262997853209542
27297,0.054254313028446695,0.6754949904814344
27298,0.09404749324219383,0.25768118900990383
27299,0.26736451659403326,0.6918947664832568
27300,0.23152130496974357,0.9646906906763989
27301,0.010772587498438155,0.04371943257470105
27302,0.13111690551226368,0.6321182557670454
27303,0.02030628168311693,0.08753690700164955
27304,0.093029163636003,0.8154884628534853
27305,0.04061641904615424,0.038598723997736874
27306,0.15692681613382162,0.4928570449350439
27307,0.7542229903724919,0.8053269765425686
27308,0.17242942411623355,0.28768889418562976
27309,0.5428477782589501,0.960252187720819
27310,0.05277483203625209,0.12977401244980863
27311,0.09337664962560144,0.1038989189558962
27312,0.08076390441071084,0.4222183084186694
27313,0.09534460129650883,0.18045502329149038
27314,0.04790886197091385,0.06721592223041196
27315,0.10174006977153714,0.369189861566242
27316,0.31165560716809637,0.7265241814736535
27317,0.058417813778552,0.10265168687029197
27318,0.22833168032560777,0.2808727677696161
27319,0.46445617882299856,0.8900507174823067
27320,0.3643679976855375,0.5929032136669836
27321,0.040317731637358856,0.4878223004627507
27322,0.23022796438805498,0.07341143286740849
27323,0.10296472428047101,0.6277599982839083
27324,0.3627134741095507,0.5292493929838401
27325,0.7520442914432575,0.9341703262587524
27326,0.17480475597861408,0.6664127442380848
27327,0.10993782882639674,0.2830469087934179
27328,0.19102833300467878,0.5523291150443917
27329,0.09390466318173382,0.22696676761129642
27330,0.011489343622264397,0.4399106486075642
27331,0.09856544536721863,0.2211351445220313
27332,0.16273359339620197,0.9441559045638669
27333,0.6266768123082426,0.8066835182456533
27334,0.04300027967105151,0.033405031169835876
27335,0.12260036196290716,0.0860780314501821
27336,0.08836391588226367,0.1804477713446007
27337,0.27633346945209863,0.7731097761612967
27338,0.22995134218955313,0.42929554112884477
27339,0.21660462265691932,0.2086533190411723
27340,0.01802884773152865,0.15092935465887797
27341,0.24972839208541098,0.6926589372015429
27342,0.0188403045408611,0.5418770179015664
27343,0.0550585636872975,0.138818016488687
27344,0.2969182644798101,0.499753469052245
27345,0.07334731416150973,0.32483293706829475
27346,0.7764170509782534,0.9654628605983249
27347,0.7139982381881314,0.9242578188324856
27348,0.1484335729913349,0.37667046081201727
27349,0.047137154965654404,0.15166380060957158
27350,0.17930091228473702,0.9173584513396885
27351,0.8096378125624751,0.8984896734644794
27352,0.09306769206166188,0.2904950979710222
27353,0.010825931142123655,0.11836349859016591
27354,0.16154786049822986,0.5764456932901606
27355,0.2978075214511679,0.4302261664857981
27356,0.2413166185956481,0.6621179526696421
27357,0.1281062949287242,0.369841938099374
27358,0.18020965918506954,0.6805873958087474
27359,0.29131346203537195,0.6993191509895688
27360,0.1372248358081763,0.5391238707482673
27361,0.047505961856423445,0.9240647304208225
27362,0.23498632715848966,0.5078503538037429
27363,0.14832601249429775,0.32860428475867737
27364,0.0623819401795104,0.3865428974628892
27365,0.24339983887948646,0.6564857338520519
27366,0.4073227446845589,0.6044877765456855
27367,0.3003712632620612,0.5205228274433422
27368,0.09940143503141517,0.5140038567427736
27369,0.0595735113731366,0.06210658494960552
27370,0.025074192547033306,0.7755750703429077
27371,0.28854964010096157,0.3896010715176458
27372,0.06768102989901283,0.2603254896722306
